Quantity,Last purchase (days),Transactions Amount,Number of Transactions
618,26,320.71999999999997,74
2877,11,5595.76999999997,1284
125,516,181.11999999999998,30
31,96,111.14999999999999,17
450,125,673.1000000000001,32
1234,3,1826.2100000000016,364
594,25,589.4399999999999,36
803,60,1141.3399999999992,197
144,61,206.83000000000007,56
188,20,348.7299999999999,47
48,67,112.55,14
817,16,1045.7400000000002,71
349,59,681.9100000000001,20
373,5,761.8299999999998,39
38,296,152.65,8
5461,18,8393.219999999996,162
-12,361,-35.400000000000006,1
1273,4,1014.8999999999999,18
570,117,1000.1599999999997,61
1343,35,2888.750000000001,43
2625,13,2861.5500000000006,221
153,141,160.35,10
203,46,179.33999999999997,7
310,37,612.08,16
332,141,566.5800000000002,37
355,135,653.3499999999999,38
255,44,399.18999999999994,21
258,76,347.82000000000005,28
301,13,734.94,140
353,1,451.7500000000001,35
139,38,530.1500000000002,23
294,58,638.0600000000002,39
810,11,1612.7899999999997,81
183,120,394.70000000000005,25
254,178,302.46000000000004,10
359,24,1355.51,43
585,69,1133.64,140
61,61,202.65000000000003,9
409,113,980.3100000000002,38
477,0,1208.5099999999995,56
3170,4,7490.170000000001,197
1220,68,2106.84,31
50,301,104.0,1
279,354,448.65,33
705,121,1314.1699999999994,75
979,114,1573.4099999999996,99
1360,10,1793.1700000000008,90
1721,1,1843.75,119
146,25,382.79999999999995,44
362,68,600.5200000000001,44
60,16,49.8,1
183,250,304.25,17
1167,16,1998.49,72
564,78,1084.34,69
139,193,274.51,16
140,262,207.79999999999998,7
339,72,957.9699999999999,45
120,3,212.96000000000004,18
448,83,895.9999999999999,9
433,215,689.1300000000003,141
3839,72,5083.060000000003,166
111,106,163.8,32
581,200,1396.9900000000007,68
43,217,160.42000000000002,19
1198,72,1979.3,202
192,75,517.36,32
58,29,139.10000000000002,8
1398,10,2621.379999999999,134
359,26,600.07,42
101,327,248.41999999999993,43
232,237,232.48000000000002,15
118,31,299.34000000000003,13
200,121,481.75,26
491,60,621.75,31
546,5,626.38,24
883,43,2019.7700000000004,115
282,227,297.78000000000003,4
789,5,1033.31,65
335,123,443.0,19
2890,1,6315.230000000003,299
69,264,158.95000000000002,10
3206,22,5361.02,286
3459,9,5192.100000000004,245
21,188,93.75,5
236,50,769.1999999999999,32
2488,0,7276.900000000001,164
1298,10,2716.5999999999995,89
808,193,2066.170000000001,126
299,82,582.47,40
4,326,440.0,1
1578,32,1796.48,104
403,60,882.24,49
622,2,987.0999999999998,61
795,219,1561.6099999999997,88
126,47,422.58000000000004,6
1047,10,2058.090000000001,105
1017,66,2232.49,78
1781,5,2507.5599999999995,177
166,24,596.0999999999999,4
501,93,783.02,49
128,18,95.34,8
198,38,342.92,22
7824,88,4314.719999999999,16
239,51,526.6699999999996,98
74,31,103.3,6
-70,355,-50.1,4
1010,40,2265.38,123
714,25,2338.600000000001,42
1469,100,2595.000000000001,140
146,44,324.23999999999995,21
182,141,149.48,13
1467,24,1211.0800000000002,62
311,73,801.5100000000001,46
70,359,138.89999999999998,8
97,241,238.95000000000005,13
2044,3,3064.78,170
80,151,204.0,3
184,22,323.3599999999999,16
67,0,97.63,9
66,74,173.89999999999998,9
45,160,180.6,10
54,4,80.82,7
98,93,176.59999999999997,13
1397,10,2094.880000000003,756
1586,0,1837.2799999999997,70
